Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2005,1,6,4,1048,1010,1341,1258,UA,559,N912UA,173,168,153,43,38,ORD,IAH,925,2,18,0,,0,38,0,5,0,0
2005,1,7,5,1023,1010,1336,1258,UA,559,N934UA,193,168,159,38,13,ORD,IAH,925,12,22,0,,0,13,0,25,0,0
2005,1,8,6,1014,1010,1238,1258,UA,559,N312UA,144,168,133,-20,4,ORD,IAH,925,2,9,0,,0,0,0,0,0,0
2005,1,9,7,1003,1010,1246,1258,UA,559,N321UA,163,168,137,-12,-7,ORD,IAH,925,4,22,0,,0,0,0,0,0,0
2005,1,10,1,1042,1010,1307,1258,UA,559,N938UA,145,168,132,9,32,ORD,IAH,925,2,11,0,,0,0,0,0,0,0
2005,1,11,2,1011,1010,1238,1258,UA,559,N941UA,147,168,132,-20,1,ORD,IAH,925,3,12,0,,0,0,0,0,0,0
2005,1,12,3,1112,1010,1359,1258,UA,559,N902UA,167,168,144,61,62,ORD,IAH,925,3,20,0,,0,30,0,0,0,31
2005,1,13,4,1008,1010,1316,1258,UA,559,N941UA,188,168,161,18,-2,ORD,IAH,925,2,25,0,,0,0,0,18,0,0
2005,1,14,5,1010,1010,1246,1258,UA,559,N362UA,156,168,136,-12,0,ORD,IAH,925,2,18,0,,0,0,0,0,0,0
2005,1,15,6,1008,1010,1238,1258,UA,559,N932UA,150,168,138,-20,-2,ORD,IAH,925,2,10,0,,0,0,0,0,0,0
2005,1,16,7,1009,1010,1232,1258,UA,559,N932UA,143,168,126,-26,-1,ORD,IAH,925,3,14,0,,0,0,0,0,0,0
2005,1,17,1,1009,1010,1245,1258,UA,559,N301UA,156,168,134,-13,-1,ORD,IAH,925,6,16,0,,0,0,0,0,0,0
2005,1,18,2,1007,1010,1237,1258,UA,559,N942UA,150,168,131,-21,-3,ORD,IAH,925,2,17,0,,0,0,0,0,0,0
2005,1,19,3,1008,1010,1240,1258,UA,559,N935UA,152,168,129,-18,-2,ORD,IAH,925,3,20,0,,0,0,0,0,0,0
2005,1,20,4,1013,1010,1242,1258,UA,559,N374UA,149,168,122,-16,3,ORD,IAH,925,3,24,0,,0,0,0,0,0,0
2005,1,21,5,1141,1010,1400,1258,UA,559,N928UA,139,168,128,62,91,ORD,IAH,925,3,8,0,,0,62,0,0,0,0
2005,1,22,6,NA,1010,NA,1258,UA,559,0,NA,168,NA,NA,NA,ORD,IAH,925,0,0,1,B,0,0,0,0,0,0
2005,1,23,7,1008,1010,1238,1258,UA,559,N340UA,150,168,127,-20,-2,ORD,IAH,925,3,20,0,,0,0,0,0,0,0
2005,1,24,1,1008,1010,1245,1258,UA,559,N936UA,157,168,129,-13,-2,ORD,IAH,925,4,24,0,,0,0,0,0,0,0
2005,1,25,2,1009,1010,1234,1258,UA,559,N306UA,145,168,126,-24,-1,ORD,IAH,925,2,17,0,,0,0,0,0,0,0
2005,1,26,3,1007,1010,1233,1258,UA,559,N315UA,146,168,129,-25,-3,ORD,IAH,925,3,14,0,,0,0,0,0,0,0
2005,1,27,4,1023,1010,1333,1258,UA,559,N399UA,190,168,140,35,13,ORD,IAH,925,10,40,0,,0,13,0,22,0,0
2005,1,28,5,1019,1010,1257,1258,UA,559,N938UA,158,168,139,-1,9,ORD,IAH,925,2,17,0,,0,0,0,0,0,0
2005,1,29,6,1007,1010,1300,1258,UA,559,N918UA,173,168,132,2,-3,ORD,IAH,925,3,38,0,,0,0,0,0,0,0
2005,1,30,7,1006,1010,1300,1258,UA,559,N321UA,174,168,154,2,-4,ORD,IAH,925,4,16,0,,0,0,0,0,0,0
2005,1,31,1,1008,1010,1314,1258,UA,559,N935UA,186,168,167,16,-2,ORD,IAH,925,5,14,0,,0,0,0,16,0,0
2005,1,1,6,1457,1500,1755,1742,UA,559,N531UA,298,282,268,13,-3,ORD,SJC,1829,4,26,0,,0,0,0,0,0,0
2005,1,2,7,1508,1500,1805,1742,UA,559,N506UA,297,282,277,23,8,ORD,SJC,1829,5,15,0,,0,8,0,15,0,0
2005,1,3,1,1514,1500,1759,1742,UA,559,N527UA,285,282,262,17,14,ORD,SJC,1829,8,15,0,,0,14,0,3,0,0
2005,1,4,2,1501,1500,1741,1742,UA,559,N570UA,280,282,257,-1,1,ORD,SJC,1829,7,16,0,,0,0,0,0,0,0
2005,1,5,3,1728,1500,2016,1742,UA,559,N556UA,288,282,244,154,148,ORD,SJC,1829,6,38,0,,0,0,10,6,0,138
2005,1,1,6,1929,1931,2044,2100,UA,560,N563UA,75,89,61,-16,-2,SAN,SFO,447,5,9,0,,0,0,0,0,0,0
2005,1,2,7,2127,1931,2258,2100,UA,560,N437UA,91,89,73,118,116,SAN,SFO,447,5,13,0,,0,0,0,118,0,0
2005,1,3,1,1930,1931,2056,2100,UA,560,N413UA,86,89,64,-4,-1,SAN,SFO,447,5,17,0,,0,0,0,0,0,0
2005,1,4,2,1925,1931,2047,2100,UA,560,N420UA,82,89,68,-13,-6,SAN,SFO,447,6,8,0,,0,0,0,0,0,0
2005,1,5,3,1922,1931,2046,2100,UA,560,N426UA,84,89,70,-14,-9,SAN,SFO,447,4,10,0,,0,0,0,0,0,0
2005,1,6,4,2011,1931,2154,2104,UA,560,N388UA,103,93,74,50,40,SAN,SFO,447,18,11,0,,0,0,0,10,0,40
2005,1,7,5,2013,1931,2221,2104,UA,560,N928UA,128,93,87,77,42,SAN,SFO,447,8,33,0,,0,0,0,70,0,7
2005,1,9,7,2127,1931,2251,2102,UA,560,N516UA,84,91,65,109,116,SAN,SFO,447,5,14,0,,0,76,0,0,0,33
2005,1,10,1,2057,1931,2256,2104,UA,560,N370UA,119,93,88,112,86,SAN,SFO,447,7,24,0,,0,0,0,106,0,6
2005,1,11,2,1929,1931,2103,2104,UA,560,N308UA,94,93,79,-1,-2,SAN,SFO,447,6,9,0,,0,0,0,0,0,0
2005,1,12,3,1921,1931,2048,2104,UA,560,N379UA,87,93,73,-16,-10,SAN,SFO,447,4,10,0,,0,0,0,0,0,0
2005,1,13,4,1927,1931,2048,2104,UA,560,N348UA,81,93,67,-16,-4,SAN,SFO,447,4,10,0,,0,0,0,0,0,0
2005,1,14,5,1922,1931,2104,2104,UA,560,N376UA,102,93,70,0,-9,SAN,SFO,447,8,24,0,,0,0,0,0,0,0
2005,1,16,7,1940,1931,2106,2102,UA,560,N564UA,86,91,69,4,9,SAN,SFO,447,4,13,0,,0,0,0,0,0,0
2005,1,17,1,1926,1931,2053,2104,UA,560,N342UA,87,93,67,-11,-5,SAN,SFO,447,7,13,0,,0,0,0,0,0,0
2005,1,18,2,1922,1931,2048,2104,UA,560,N351UA,86,93,67,-16,-9,SAN,SFO,447,3,16,0,,0,0,0,0,0,0
2005,1,19,3,1924,1931,2039,2104,UA,560,N367UA,75,93,62,-25,-7,SAN,SFO,447,4,9,0,,0,0,0,0,0,0
2005,1,20,4,1923,1931,2051,2104,UA,560,N311UA,88,93,61,-13,-8,SAN,SFO,447,5,22,0,,0,0,0,0,0,0
2005,1,21,5,1928,1931,2052,2104,UA,560,N332UA,84,93,65,-12,-3,SAN,SFO,447,5,14,0,,0,0,0,0,0,0
2005,1,23,7,1920,1931,2033,2102,UA,560,N564UA,73,91,60,-29,-11,SAN,SFO,447,3,10,0,,0,0,0,0,0,0
2005,1,24,1,1929,1931,2050,2104,UA,560,N336UA,81,93,62,-14,-2,SAN,SFO,447,3,16,0,,0,0,0,0,0,0
2005,1,25,2,1929,1931,2047,2104,UA,560,N925UA,78,93,62,-17,-2,SAN,SFO,447,4,12,0,,0,0,0,0,0,0
2005,1,26,3,1923,1931,2100,2104,UA,560,N337UA,97,93,77,-4,-8,SAN,SFO,447,5,15,0,,0,0,0,0,0,0
2005,1,27,4,1924,1931,2108,2104,UA,560,N941UA,104,93,74,4,-7,SAN,SFO,447,11,19,0,,0,0,0,0,0,0
2005,1,28,5,1930,1931,2053,2104,UA,560,N326UA,83,93,69,-11,-1,SAN,SFO,447,3,11,0,,0,0,0,0,0,0
2005,1,30,7,1927,1931,2045,2102,UA,560,N534UA,78,91,64,-17,-4,SAN,SFO,447,5,9,0,,0,0,0,0,0,0
2005,1,31,1,1924,1931,2058,2104,UA,560,N318UA,94,93,69,-6,-7,SAN,SFO,447,5,20,0,,0,0,0,0,0,0
2005,1,1,6,559,600,743,753,UA,561,N514UA,224,233,206,-10,-1,IAD,DEN,1452,6,12,0,,0,0,0,0,0,0
2005,1,3,1,556,600,758,753,UA,561,N565UA,242,233,222,5,-4,IAD,DEN,1452,7,13,0,,0,0,0,0,0,0
2005,1,4,2,556,600,750,753,UA,561,N558UA,234,233,214,-3,-4,IAD,DEN,1452,10,10,0,,0,0,0,0,0,0
2005,1,5,3,556,600,758,753,UA,561,N519UA,242,233,218,5,-4,IAD,DEN,1452,10,14,0,,0,0,0,0,0,0
2005,1,6,4,729,733,1043,1045,UA,562,N461UA,134,132,105,-2,-4,BUR,DEN,850,10,19,0,,0,0,0,0,0,0
2005,1,7,5,732,733,1043,1045,UA,562,N429UA,131,132,107,-2,-1,BUR,DEN,850,9,15,0,,0,0,0,0,0,0
2005,1,8,6,735,733,1043,1045,UA,562,N827UA,128,132,96,-2,2,BUR,DEN,850,15,17,0,,0,0,0,0,0,0
2005,1,9,7,732,733,1040,1045,UA,562,N429UA,128,132,103,-5,-1,BUR,DEN,850,12,13,0,,0,0,0,0,0,0
2005,1,10,1,732,733,1043,1045,UA,562,N451UA,131,132,103,-2,-1,BUR,DEN,850,10,18,0,,0,0,0,0,0,0
2005,1,11,2,727,733,1033,1045,UA,562,N464UA,126,132,103,-12,-6,BUR,DEN,850,7,16,0,,0,0,0,0,0,0
2005,1,12,3,729,733,1052,1045,UA,562,N461UA,143,132,128,7,-4,BUR,DEN,850,4,11,0,,0,0,0,0,0,0
2005,1,13,4,728,733,1041,1045,UA,562,N466UA,133,132,106,-4,-5,BUR,DEN,850,6,21,0,,0,0,0,0,0,0
2005,1,14,5,729,733,1037,1045,UA,562,N468UA,128,132,103,-8,-4,BUR,DEN,850,7,18,0,,0,0,0,0,0,0
2005,1,15,6,730,733,1040,1045,UA,562,N421UA,130,132,114,-5,-3,BUR,DEN,850,5,11,0,,0,0,0,0,0,0
2005,1,16,7,723,733,1045,1045,UA,562,N423UA,142,132,107,0,-10,BUR,DEN,850,26,9,0,,0,0,0,0,0,0
2005,1,17,1,713,712,1030,1024,UA,562,N463UA,137,132,120,6,1,BUR,DEN,850,5,12,0,,0,0,0,0,0,0
2005,1,18,2,720,712,1043,1024,UA,562,N421UA,143,132,121,19,8,BUR,DEN,850,5,17,0,,0,8,0,11,0,0
2005,1,19,3,712,712,1033,1024,UA,562,N466UA,141,132,116,9,0,BUR,DEN,850,5,20,0,,0,0,0,0,0,0
2005,1,20,4,729,712,1046,1024,UA,562,N424UA,137,132,114,22,17,BUR,DEN,850,6,17,0,,0,17,0,5,0,0
2005,1,21,5,708,712,1046,1024,UA,562,N840UA,158,132,110,22,-4,BUR,DEN,850,4,44,0,,0,0,0,22,0,0
2005,1,22,6,724,712,1031,1024,UA,562,N421UA,127,132,110,7,12,BUR,DEN,850,6,11,0,,0,0,0,0,0,0
2005,1,23,7,702,712,1027,1024,UA,562,N431UA,145,132,122,3,-10,BUR,DEN,850,13,10,0,,0,0,0,0,0,0
2005,1,24,1,712,712,1025,1024,UA,562,N415UA,133,132,114,1,0,BUR,DEN,850,4,15,0,,0,0,0,0,0,0
2005,1,25,2,702,712,1030,1024,UA,562,N466UA,148,132,111,6,-10,BUR,DEN,850,15,22,0,,0,0,0,0,0,0
2005,1,26,3,717,712,1029,1024,UA,562,N415UA,132,132,102,5,5,BUR,DEN,850,8,22,0,,0,0,0,0,0,0
2005,1,27,4,707,712,1033,1024,UA,562,N434UA,146,132,113,9,-5,BUR,DEN,850,7,26,0,,0,0,0,0,0,0
2005,1,28,5,711,712,1041,1024,UA,562,N433UA,150,132,113,17,-1,BUR,DEN,850,16,21,0,,0,0,0,17,0,0
2005,1,29,6,705,712,1016,1024,UA,562,N422UA,131,132,110,-8,-7,BUR,DEN,850,7,14,0,,0,0,0,0,0,0
2005,1,30,7,702,712,1049,1024,UA,562,N456UA,167,132,113,25,-10,BUR,DEN,850,23,31,0,,0,0,0,25,0,0
2005,1,31,1,716,712,1042,1024,UA,562,N435UA,146,132,119,18,4,BUR,DEN,850,7,20,0,,0,0,0,18,0,0
2005,1,1,6,1348,1335,1612,1615,UA,562,N938UA,84,100,62,-3,13,ORD,BUF,473,3,19,0,,0,0,0,0,0,0
2005,1,2,7,1337,1335,1605,1614,UA,562,N829UA,88,99,66,-9,2,ORD,BUF,473,3,19,0,,0,0,0,0,0,0
2005,1,3,1,1420,1335,1646,1614,UA,562,N854UA,86,99,57,32,45,ORD,BUF,473,4,25,0,,0,32,0,0,0,0
2005,1,4,2,1332,1335,1609,1614,UA,562,N815UA,97,99,56,-5,-3,ORD,BUF,473,3,38,0,,0,0,0,0,0,0
2005,1,5,3,1515,1335,1739,1614,UA,562,N847UA,84,99,61,85,100,ORD,BUF,473,4,19,0,,0,38,0,0,0,47
2005,1,6,4,NA,719,NA,859,UA,563,0,NA,160,NA,NA,NA,MHT,ORD,843,0,0,1,B,0,0,0,0,0,0
2005,1,7,5,710,719,903,859,UA,563,N308UA,173,160,147,4,-9,MHT,ORD,843,4,22,0,,0,0,0,0,0,0
2005,1,8,6,711,720,907,859,UA,563,N346UA,176,159,134,8,-9,MHT,ORD,843,9,33,0,,0,0,0,0,0,0
2005,1,9,7,719,720,851,858,UA,563,N422UA,152,158,132,-7,-1,MHT,ORD,843,4,16,0,,0,0,0,0,0,0
2005,1,10,1,1328,719,1538,859,UA,563,N325UA,190,160,154,399,369,MHT,ORD,843,8,28,0,,0,369,0,30,0,0
2005,1,11,2,716,719,906,859,UA,563,N321UA,170,160,147,7,-3,MHT,ORD,843,4,19,0,,0,0,0,0,0,0
2005,1,12,3,716,719,922,859,UA,563,N311UA,186,160,166,23,-3,MHT,ORD,843,5,15,0,,0,0,0,23,0,0
2005,1,13,4,718,719,849,859,UA,563,N933UA,151,160,136,-10,-1,MHT,ORD,843,4,11,0,,0,0,0,0,0,0
2005,1,14,5,725,719,905,859,UA,563,N332UA,160,160,141,6,6,MHT,ORD,843,4,15,0,,0,0,0,0,0,0
2005,1,15,6,721,720,909,859,UA,563,N306UA,168,159,151,10,1,MHT,ORD,843,5,12,0,,0,0,0,0,0,0
2005,1,16,7,712,720,901,858,UA,563,N436UA,169,158,140,3,-8,MHT,ORD,843,6,23,0,,0,0,0,0,0,0
2005,1,17,1,716,719,839,859,UA,563,N914UA,143,160,127,-20,-3,MHT,ORD,843,4,12,0,,0,0,0,0,0,0
2005,1,18,2,711,719,840,859,UA,563,N348UA,149,160,126,-19,-8,MHT,ORD,843,3,20,0,,0,0,0,0,0,0
2005,1,19,3,718,719,857,859,UA,563,N311UA,159,160,139,-2,-1,MHT,ORD,843,3,17,0,,0,0,0,0,0,0
2005,1,20,4,716,719,900,859,UA,563,N330UA,164,160,138,1,-3,MHT,ORD,843,5,21,0,,0,0,0,0,0,0
2005,1,21,5,717,719,907,859,UA,563,N928UA,170,160,133,8,-2,MHT,ORD,843,11,26,0,,0,0,0,0,0,0
2005,1,22,6,NA,720,NA,859,UA,563,0,NA,159,NA,NA,NA,MHT,ORD,843,0,0,1,B,0,0,0,0,0,0
2005,1,23,7,NA,720,NA,858,UA,563,0,NA,158,NA,NA,NA,MHT,ORD,843,0,0,1,B,0,0,0,0,0,0
2005,1,24,1,716,719,837,859,UA,563,N342UA,141,160,125,-22,-3,MHT,ORD,843,6,10,0,,0,0,0,0,0,0
2005,1,25,2,715,719,851,859,UA,563,N337UA,156,160,132,-8,-4,MHT,ORD,843,3,21,0,,0,0,0,0,0,0
2005,1,26,3,713,719,920,859,UA,563,N305UA,187,160,143,21,-6,MHT,ORD,843,9,35,0,,0,0,0,21,0,0
2005,1,27,4,713,719,850,859,UA,563,N303UA,157,160,137,-9,-6,MHT,ORD,843,5,15,0,,0,0,0,0,0,0
2005,1,28,5,712,719,840,859,UA,563,N336UA,148,160,125,-19,-7,MHT,ORD,843,4,19,0,,0,0,0,0,0,0
2005,1,29,6,716,720,838,859,UA,563,N307UA,142,159,123,-21,-4,MHT,ORD,843,5,14,0,,0,0,0,0,0,0
2005,1,30,7,711,720,850,858,UA,563,N443UA,159,158,121,-8,-9,MHT,ORD,843,7,31,0,,0,0,0,0,0,0
2005,1,31,1,711,719,831,859,UA,563,N303UA,140,160,120,-28,-8,MHT,ORD,843,4,16,0,,0,0,0,0,0,0
2005,1,23,7,754,619,858,730,UA,564,N386UA,64,71,50,88,95,DSM,ORD,299,4,10,0,,0,88,0,0,0,0
2005,1,24,1,627,619,737,730,UA,564,N918UA,70,71,48,7,8,DSM,ORD,299,2,20,0,,0,0,0,0,0,0
2005,1,25,2,613,619,712,730,UA,564,N927UA,59,71,46,-18,-6,DSM,ORD,299,4,9,0,,0,0,0,0,0,0
2005,1,26,3,620,619,721,730,UA,564,N927UA,61,71,47,-9,1,DSM,ORD,299,6,8,0,,0,0,0,0,0,0
2005,1,27,4,617,619,731,730,UA,564,N927UA,74,71,54,1,-2,DSM,ORD,299,5,15,0,,0,0,0,0,0,0
2005,1,28,5,615,619,720,730,UA,564,N919UA,65,71,52,-10,-4,DSM,ORD,299,3,10,0,,0,0,0,0,0,0
2005,1,29,6,618,619,734,730,UA,564,N912UA,76,71,51,4,-1,DSM,ORD,299,5,20,0,,0,0,0,0,0,0
2005,1,30,7,615,619,720,730,UA,564,N910UA,65,71,52,-10,-4,DSM,ORD,299,6,7,0,,0,0,0,0,0,0
2005,1,31,1,620,619,733,730,UA,564,N910UA,73,71,52,3,1,DSM,ORD,299,3,18,0,,0,0,0,0,0,0
2005,1,1,6,NA,1605,NA,1828,UA,564,0,NA,83,NA,NA,NA,ORD,CLE,316,0,0,1,A,0,0,0,0,0,0
2005,1,2,7,1603,1605,1815,1828,UA,564,N933UA,72,83,53,-13,-2,ORD,CLE,316,5,14,0,,0,0,0,0,0,0
2005,1,3,1,1821,1605,2056,1828,UA,564,N935UA,95,83,64,148,136,ORD,CLE,316,3,28,0,,0,7,0,12,0,129
2005,1,4,2,1802,1605,2003,1828,UA,564,N902UA,61,83,47,95,117,ORD,CLE,316,5,9,0,,0,90,0,0,0,5
2005,1,5,3,NA,1605,NA,1828,UA,564,0,NA,83,NA,NA,NA,ORD,CLE,316,0,0,1,B,0,0,0,0,0,0
2005,1,1,6,1717,1716,1903,1900,UA,565,N314UA,166,164,135,3,1,MHT,ORD,843,9,22,0,,0,0,0,0,0,0
2005,1,2,7,1729,1716,1935,1900,UA,565,N329UA,186,164,134,35,13,MHT,ORD,843,20,32,0,,0,0,13,22,0,0
2005,1,3,1,2046,1716,2307,1900,UA,565,N323UA,201,164,142,247,210,MHT,ORD,843,27,32,0,,0,0,0,247,0,0
2005,1,4,2,1705,1716,1911,1900,UA,565,N336UA,186,164,157,11,-11,MHT,ORD,843,6,23,0,,0,0,0,0,0,0
2005,1,5,3,2042,1716,2345,1900,UA,565,N346UA,243,164,154,285,206,MHT,ORD,843,5,84,0,,0,0,0,285,0,0
2005,1,1,6,2000,1955,2255,2231,UA,565,N342UA,235,216,198,24,5,ORD,SLC,1249,3,34,0,,0,0,0,24,0,0
2005,1,2,7,2037,1955,2309,2231,UA,565,N329UA,212,216,184,38,42,ORD,SLC,1249,8,20,0,,0,24,0,0,0,14
2005,1,3,1,29,1955,304,2231,UA,565,N323UA,215,216,198,273,274,ORD,SLC,1249,5,12,0,,0,47,0,0,0,226
2005,1,4,2,2027,1955,2302,2231,UA,565,N336UA,215,216,186,31,32,ORD,SLC,1249,3,26,0,,0,31,0,0,0,0
2005,1,6,4,2239,1955,51,2223,UA,565,N935UA,192,208,171,148,164,ORD,SLC,1249,3,18,0,,0,129,0,0,0,19
2005,1,7,5,2004,1955,2258,2223,UA,565,N202UA,234,208,188,35,9,ORD,SLC,1249,3,43,0,,0,0,0,30,0,5
2005,1,8,6,2000,1955,2246,2223,UA,565,N924UA,226,208,214,23,5,ORD,SLC,1249,2,10,0,,0,0,0,23,0,0
2005,1,9,7,2150,1955,47,2223,UA,565,N374UA,237,208,210,144,115,ORD,SLC,1249,6,21,0,,0,0,0,33,0,111
2005,1,10,1,1955,1955,2246,2223,UA,565,N927UA,231,208,196,23,0,ORD,SLC,1249,3,32,0,,0,0,0,23,0,0
2005,1,11,2,2044,1955,2330,2223,UA,565,N383UA,226,208,197,67,49,ORD,SLC,1249,7,22,0,,0,8,0,18,0,41
2005,1,12,3,2332,1955,146,2223,UA,565,N370UA,194,208,177,203,217,ORD,SLC,1249,3,14,0,,0,15,0,0,0,188
2005,1,13,4,2128,1955,7,2223,UA,565,N929UA,219,208,199,104,93,ORD,SLC,1249,3,17,0,,0,19,0,11,0,74
2005,1,14,5,2107,1955,2342,2223,UA,565,N350UA,215,208,202,79,72,ORD,SLC,1249,3,10,0,,0,46,0,7,0,26
2005,1,15,6,2004,1955,2233,2223,UA,565,N398UA,209,208,191,10,9,ORD,SLC,1249,3,15,0,,0,0,0,0,0,0
2005,1,16,7,1958,1955,2222,2223,UA,565,N398UA,204,208,185,-1,3,ORD,SLC,1249,4,15,0,,0,0,0,0,0,0
2005,1,17,1,1958,1955,2215,2223,UA,565,N382UA,197,208,173,-8,3,ORD,SLC,1249,3,21,0,,0,0,0,0,0,0
2005,1,18,2,2014,1955,2326,2223,UA,565,N385UA,252,208,189,63,19,ORD,SLC,1249,7,56,0,,0,19,0,44,0,0
2005,1,19,3,2053,1955,2302,2223,UA,565,N333UA,189,208,170,39,58,ORD,SLC,1249,4,15,0,,0,5,0,0,0,34
2005,1,20,4,2127,1955,10,2223,UA,565,N369UA,223,208,197,107,92,ORD,SLC,1249,4,22,0,,0,46,0,15,0,46
2005,1,21,5,NA,1955,NA,2223,UA,565,0,NA,208,NA,NA,NA,ORD,SLC,1249,0,0,1,B,0,0,0,0,0,0
2005,1,22,6,2200,1955,30,2223,UA,565,N301UA,210,208,178,127,125,ORD,SLC,1249,4,28,0,,0,10,0,2,0,115
2005,1,23,7,2101,1955,2324,2223,UA,565,N379UA,203,208,179,61,66,ORD,SLC,1249,4,20,0,,0,61,0,0,0,0
2005,1,24,1,2011,1955,2220,2223,UA,565,N366UA,189,208,174,-3,16,ORD,SLC,1249,4,11,0,,0,0,0,0,0,0
2005,1,25,2,1957,1955,2311,2223,UA,565,N381UA,254,208,190,48,2,ORD,SLC,1249,4,60,0,,0,0,0,48,0,0
2005,1,26,3,2029,1955,2250,2223,UA,565,N373UA,201,208,190,27,34,ORD,SLC,1249,2,9,0,,0,27,0,0,0,0
2005,1,27,4,1955,1955,2220,2223,UA,565,N389UA,205,208,178,-3,0,ORD,SLC,1249,4,23,0,,0,0,0,0,0,0
2005,1,28,5,2007,1955,2237,2223,UA,565,N334UA,210,208,175,14,12,ORD,SLC,1249,7,28,0,,0,0,0,0,0,0
2005,1,29,6,2013,1955,2230,2223,UA,565,N399UA,197,208,180,7,18,ORD,SLC,1249,5,12,0,,0,0,0,0,0,0
2005,1,30,7,1949,1955,2217,2223,UA,565,N367UA,208,208,175,-6,-6,ORD,SLC,1249,3,30,0,,0,0,0,0,0,0
2005,1,31,1,1956,1955,2206,2223,UA,565,N325UA,190,208,170,-17,1,ORD,SLC,1249,3,17,0,,0,0,0,0,0,0
2005,1,1,6,1830,1745,2123,2053,UA,566,N932UA,113,128,89,30,45,ORD,ATL,606,5,19,0,,0,15,0,0,0,15
2005,1,2,7,1745,1745,2121,2053,UA,566,N920UA,156,128,94,28,0,ORD,ATL,606,41,21,0,,0,0,0,28,0,0
2005,1,3,1,1745,1745,2101,2053,UA,566,N911UA,136,128,104,8,0,ORD,ATL,606,5,27,0,,0,0,0,0,0,0
2005,1,4,2,1811,1745,2115,2053,UA,566,N936UA,124,128,101,22,26,ORD,ATL,606,11,12,0,,0,22,0,0,0,0
2005,1,5,3,NA,1745,NA,2053,UA,566,0,NA,128,NA,NA,NA,ORD,ATL,606,0,0,1,C,0,0,0,0,0,0
2005,1,6,4,1943,1745,2256,2053,UA,566,N363UA,133,128,100,123,118,ORD,ATL,606,6,27,0,,0,0,0,89,0,34
2005,1,7,5,1750,1745,2144,2053,UA,566,N913UA,174,128,108,51,5,ORD,ATL,606,10,56,0,,0,0,0,51,0,0
2005,1,9,7,1920,1745,2206,2053,UA,566,N340UA,106,128,86,73,95,ORD,ATL,606,7,13,0,,0,12,0,0,0,61
2005,1,10,1,1753,1745,2048,2053,UA,566,N306UA,115,128,97,-5,8,ORD,ATL,606,4,14,0,,0,0,0,0,0,0
2005,1,11,2,1753,1745,2104,2053,UA,566,N932UA,131,128,90,11,8,ORD,ATL,606,7,34,0,,0,0,0,0,0,0
2005,1,12,3,NA,1745,NA,2053,UA,566,0,NA,128,NA,NA,NA,ORD,ATL,606,0,0,1,C,0,0,0,0,0,0
2005,1,13,4,1838,1745,2209,2053,UA,566,N933UA,151,128,112,76,53,ORD,ATL,606,23,16,0,,0,0,0,41,0,35
2005,1,14,5,1758,1745,2111,2053,UA,566,N913UA,133,128,99,18,13,ORD,ATL,606,12,22,0,,0,13,0,5,0,0
2005,1,16,7,1814,1745,2110,2053,UA,566,N306UA,116,128,90,17,29,ORD,ATL,606,7,19,0,,0,0,5,0,0,12
2005,1,17,1,1807,1745,2108,2053,UA,566,N377UA,121,128,94,15,22,ORD,ATL,606,7,20,0,,0,15,0,0,0,0
2005,1,18,2,1745,1745,2041,2053,UA,566,N387UA,116,128,89,-12,0,ORD,ATL,606,8,19,0,,0,0,0,0,0,0
2005,1,19,3,1743,1745,2040,2053,UA,566,N912UA,117,128,77,-13,-2,ORD,ATL,606,22,18,0,,0,0,0,0,0,0
2005,1,20,4,1910,1745,2146,2053,UA,566,N373UA,96,128,78,53,85,ORD,ATL,606,4,14,0,,0,8,0,0,0,45
2005,1,21,5,1743,1745,2039,2053,UA,566,N374UA,116,128,88,-14,-2,ORD,ATL,606,8,20,0,,0,0,0,0,0,0
2005,1,23,7,1744,1745,2020,2053,UA,566,N383UA,96,128,78,-33,-1,ORD,ATL,606,5,13,0,,0,0,0,0,0,0
2005,1,24,1,1744,1745,2130,2053,UA,566,N370UA,166,128,104,37,-1,ORD,ATL,606,5,57,0,,0,0,0,37,0,0
2005,1,25,2,1744,1745,2036,2053,UA,566,N375UA,112,128,95,-17,-1,ORD,ATL,606,5,12,0,,0,0,0,0,0,0
2005,1,26,3,1745,1745,2044,2053,UA,566,N375UA,119,128,86,-9,0,ORD,ATL,606,23,10,0,,0,0,0,0,0,0
2005,1,27,4,1801,1745,2054,2053,UA,566,N388UA,113,128,87,1,16,ORD,ATL,606,8,18,0,,0,0,0,0,0,0
2005,1,28,5,NA,1745,NA,2053,UA,566,0,NA,128,NA,NA,NA,ORD,ATL,606,0,0,1,B,0,0,0,0,0,0
2005,1,30,7,1742,1745,2023,2053,UA,566,N336UA,101,128,83,-30,-3,ORD,ATL,606,8,10,0,,0,0,0,0,0,0
2005,1,31,1,1837,1745,2142,2053,UA,566,N392UA,125,128,91,49,52,ORD,ATL,606,9,25,0,,0,0,0,49,0,0
2005,1,6,4,1732,1400,1949,1642,UA,566,N376UA,137,162,124,187,212,SAT,ORD,1041,5,8,0,,0,0,0,0,0,187
