Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2006,1,11,3,1155,1210,1239,1256,US,1628,N804MD,44,46,34,-17,-15,EYW,FLL,145,2,8,0,,0,0,0,0,0,0
2006,1,11,3,1749,1750,1827,1835,US,1632,N804MD,38,45,29,-8,-1,EYW,FLL,145,3,6,0,,0,0,0,0,0,0
2006,1,11,3,1930,1915,2227,2225,US,312,N709UW,177,190,159,2,15,FLL,BOS,1237,3,15,0,,0,0,0,0,0,0
2006,1,11,3,630,635,818,830,US,55,N164UW,108,115,92,-12,-5,FLL,CLT,631,5,11,0,,0,0,0,0,0,0
2006,1,11,3,803,810,950,1005,US,176,N603AU,107,115,89,-15,-7,FLL,CLT,631,6,12,0,,0,0,0,0,0,0
2006,1,11,3,1900,1900,2053,2100,US,208,N613AU,113,120,97,-7,0,FLL,CLT,631,3,13,0,,0,0,0,0,0,0
2006,1,11,3,1415,1425,1606,1624,US,605,N612AU,111,119,94,-18,-10,FLL,CLT,631,3,14,0,,0,0,0,0,0,0
2006,1,11,3,1645,1635,1835,1835,US,664,N123UW,110,120,97,0,10,FLL,CLT,631,3,10,0,,0,0,0,0,0,0
2006,1,11,3,1052,1055,1242,1259,US,1020,N166UW,110,124,91,-17,-3,FLL,CLT,631,6,13,0,,0,0,0,0,0,0
2006,1,11,3,1241,1245,1441,1451,US,1228,N170UW,120,126,89,-10,-4,FLL,CLT,631,19,12,0,,0,0,0,0,0,0
2006,1,11,3,1140,1140,1349,1406,US,374,N708UW,129,146,112,-17,0,FLL,DCA,899,1,16,0,,0,0,0,0,0,0
2006,1,11,3,1729,1735,1933,2003,US,542,N782AU,124,148,114,-30,-6,FLL,DCA,899,2,8,0,,0,0,0,0,0,0
2006,1,11,3,2001,2010,2213,2235,US,730,N751UW,132,145,117,-22,-9,FLL,DCA,899,5,10,0,,0,0,0,0,0,0
2006,1,11,3,650,700,859,918,US,986,N124UW,129,138,112,-19,-10,FLL,DCA,899,5,12,0,,0,0,0,0,0,0
2006,1,11,3,1237,1220,1452,1449,US,1182,N409US,135,149,117,3,17,FLL,DCA,899,4,14,0,,0,0,0,0,0,0
2006,1,11,3,1039,1035,1132,1127,US,1631,N804MD,53,52,31,5,4,FLL,EYW,145,4,18,0,,0,0,0,0,0,0
2006,1,11,3,1631,1620,1722,1713,US,1633,N804MD,51,53,34,9,11,FLL,EYW,145,2,15,0,,0,0,0,0,0,0
2006,1,11,3,1332,1330,1415,1423,US,1635,N804MD,43,53,33,-8,2,FLL,EYW,145,2,8,0,,0,0,0,0,0,0
2006,1,11,3,2016,2020,2217,2303,US,879,N619AW,301,343,286,-46,-4,FLL,LAS,2174,5,10,0,,0,0,0,0,0,0
2006,1,11,3,1722,1720,2028,2011,US,260,N760UW,186,171,144,17,2,FLL,LGA,1076,7,35,0,,0,0,0,17,0,0
2006,1,11,3,1928,1915,2228,2209,US,328,N740UW,180,174,151,19,13,FLL,LGA,1076,8,21,0,,0,0,0,19,0,0
2006,1,11,3,1922,1920,2014,2015,US,1632,N804MD,52,55,38,-1,2,FLL,MCO,178,3,11,0,,0,0,0,0,0,0
2006,1,11,3,1403,1355,1803,1634,US,2,N627AU,240,159,187,89,8,FLL,PHL,992,4,49,0,,0,4,0,85,0,0
2006,1,11,3,730,740,948,1017,US,194,N614AU,138,157,123,-29,-10,FLL,PHL,992,4,11,0,,0,0,0,0,0,0
2006,1,11,3,603,610,836,847,US,230,N119UW,153,157,129,-11,-7,FLL,PHL,992,13,11,0,,0,0,0,0,0,0
2006,1,11,3,1736,1745,2050,2030,US,466,N714UW,194,165,144,20,-9,FLL,PHL,992,6,44,0,,0,0,0,20,0,0
2006,1,11,3,1937,1915,2238,2200,US,706,N724UW,181,165,154,38,22,FLL,PHL,992,2,25,0,,0,0,0,38,0,0
2006,1,11,3,1200,1145,1433,1431,US,1201,N180UW,153,166,123,2,15,FLL,PHL,992,7,23,0,,0,0,0,0,0,0
2006,1,11,3,1445,1455,1822,1736,US,1220,N607AU,217,161,161,46,-10,FLL,PHL,992,2,54,0,,0,0,0,46,0,0
2006,1,11,3,947,955,1231,1319,US,64,N675AW,284,324,268,-48,-8,FLL,PHX,1972,4,12,0,,0,0,0,0,0,0
2006,1,11,3,1646,1635,1942,1940,US,882,N913AW,296,305,275,2,11,FLL,PHX,1972,10,11,0,,0,0,0,0,0,0
2006,1,11,3,1327,1330,1553,1611,US,112,N420US,146,161,130,-18,-3,FLL,PIT,994,5,11,0,,0,0,0,0,0,0
2006,1,11,3,1713,1720,1936,2000,US,536,N186UW,143,160,131,-24,-7,FLL,PIT,994,4,8,0,,0,0,0,0,0,0
2006,1,11,3,837,815,1206,1149,US,592,N821AW,149,154,138,17,22,GEG,PHX,1020,6,5,0,,0,17,0,0,0,0
2006,1,11,3,22,2359,914,851,US,925,N908AW,352,352,337,23,23,HNL,PHX,2917,4,11,0,,0,23,0,0,0,0
2006,1,11,3,843,850,1016,1012,US,111,N710UW,93,82,63,4,-7,IAD,CLT,321,4,26,0,,0,0,0,0,0,0
2006,1,11,3,653,700,810,822,US,1131,N703UW,77,82,54,-12,-7,IAD,CLT,321,9,14,0,,0,0,0,0,0,0
2006,1,11,3,1717,1635,2013,1940,US,771,N837AW,296,305,260,33,42,IAD,PHX,1956,5,31,0,,0,1,0,0,0,32
2006,1,11,3,712,715,1001,1027,US,859,N825AW,289,312,262,-26,-3,IAD,PHX,1956,14,13,0,,0,0,0,0,0,0
2006,1,11,3,1635,1645,2030,2027,US,1660,N819MD,175,162,151,3,-10,IAH,DCA,1208,16,8,0,,0,0,0,0,0,0
2006,1,11,3,1025,1035,1356,1417,US,1666,N807MD,151,162,141,-21,-10,IAH,DCA,1208,4,6,0,,0,0,0,0,0,0
2006,1,11,3,1904,1745,2353,2146,US,1684,N821MD,229,181,181,127,79,IAH,PHL,1324,33,15,0,,0,0,0,127,0,0
2006,1,11,3,1430,1436,1618,1631,US,186,N832AW,168,175,146,-13,-6,IAH,PHX,1009,6,16,0,,0,0,0,0,0,0
2006,1,11,3,1957,2000,2148,2151,US,192,N305AW,171,171,151,-3,-3,IAH,PHX,1009,5,15,0,,0,0,0,0,0,0
2006,1,11,3,554,600,737,745,US,271,N175AW,163,165,147,-8,-6,IAH,PHX,1009,5,11,0,,0,0,0,0,0,0
2006,1,11,3,1726,1735,1917,1930,US,528,N647AW,171,175,147,-13,-9,IAH,PHX,1009,11,13,0,,0,0,0,0,0,0
2006,1,11,3,813,815,1021,1022,US,647,N658AW,188,187,143,-1,-2,IAH,PHX,1009,26,19,0,,0,0,0,0,0,0
2006,1,11,3,841,845,1019,1015,US,51,N375US,98,90,80,4,-4,IND,CLT,428,5,13,0,,0,0,0,0,0,0
2006,1,11,3,701,710,828,840,US,1092,N530AU,87,90,70,-12,-9,IND,CLT,428,5,12,0,,0,0,0,0,0,0
2006,1,11,3,1332,1335,1503,1503,US,1445,N441US,91,88,73,0,-3,IND,CLT,428,6,12,0,,0,0,0,0,0,0
2006,1,11,3,1837,1845,1958,2013,US,1110,N506AU,81,88,70,-15,-8,IND,DCA,499,3,8,0,,0,0,0,0,0,0
2006,1,11,3,926,930,1055,1100,US,1275,N426US,89,90,76,-5,-4,IND,DCA,499,4,9,0,,0,0,0,0,0,0
2006,1,11,3,1108,1105,1303,1242,US,1675,N812MD,115,97,79,21,3,IND,PHL,587,4,32,0,,0,0,0,21,0,0
2006,1,11,3,805,805,1010,1016,US,632,N631AW,245,251,206,-6,0,IND,PHX,1489,28,11,0,,0,0,0,0,0,0
2006,1,11,3,1725,1730,1901,1928,US,656,N653AW,216,238,200,-27,-5,IND,PHX,1489,8,8,0,,0,0,0,0,0,0
2006,1,11,3,847,855,957,1010,US,123,N172UW,70,75,58,-13,-8,JAX,CLT,329,4,8,0,,0,0,0,0,0,0
2006,1,11,3,1512,1515,1633,1631,US,359,N518AU,81,76,63,2,-3,JAX,CLT,329,6,12,0,,0,0,0,0,0,0
2006,1,11,3,656,700,807,817,US,504,N417US,71,77,56,-10,-4,JAX,CLT,329,4,11,0,,0,0,0,0,0,0
2006,1,11,3,1723,1730,1842,1845,US,520,N722UW,79,75,65,-3,-7,JAX,CLT,329,4,10,0,,0,0,0,0,0,0
2006,1,11,3,1930,1940,2038,2056,US,698,N426US,68,76,58,-18,-10,JAX,CLT,329,3,7,0,,0,0,0,0,0,0
2006,1,11,3,1021,1025,1143,1140,US,896,N770UW,82,75,64,3,-4,JAX,CLT,329,5,13,0,,0,0,0,0,0,0
2006,1,11,3,1346,1345,1506,1501,US,1076,N425US,80,76,67,5,1,JAX,CLT,329,4,9,0,,0,0,0,0,0,0
2006,1,11,3,1615,1620,1748,1801,US,52,N589US,93,101,82,-13,-5,JAX,DCA,634,2,9,0,,0,0,0,0,0,0
2006,1,11,3,715,720,857,900,US,75,N740UW,102,100,77,-3,-5,JAX,DCA,634,16,9,0,,0,0,0,0,0,0
2006,1,11,3,1115,1125,1247,1304,US,1087,N712UW,92,99,79,-17,-10,JAX,DCA,634,5,8,0,,0,0,0,0,0,0
2006,1,11,3,809,815,1024,1018,US,264,N721UW,135,123,101,6,-6,JAX,PHL,742,12,22,0,,0,0,0,0,0,0
2006,1,11,3,1420,1420,1654,1623,US,823,N730UW,154,123,142,31,0,JAX,PHL,742,1,11,0,,0,0,0,31,0,0
2006,1,11,3,2148,1955,8,2158,US,984,N742UW,140,123,115,130,113,JAX,PHL,742,5,20,0,,0,10,35,17,0,68
2006,1,11,3,1208,1045,1409,1250,US,1696,N816MA,121,125,102,79,83,JAX,PHL,742,4,15,0,,0,0,0,58,0,21
2006,1,11,3,844,845,1059,1125,US,104,N802AW,315,340,298,-26,-1,JFK,LAS,2248,4,13,0,,0,0,0,0,0,0
2006,1,11,3,739,745,954,1031,US,601,N669AW,315,346,290,-37,-6,JFK,LAS,2248,10,15,0,,0,0,0,0,0,0
2006,1,11,3,1007,1010,1227,1257,US,873,N819AW,320,347,296,-30,-3,JFK,LAS,2248,7,17,0,,0,0,0,0,0,0
2006,1,11,3,1803,1800,2132,2151,US,17,N636AW,329,351,279,-19,3,JFK,PHX,2153,5,45,0,,0,0,0,0,0,0
2006,1,11,3,945,945,1259,1323,US,625,N804AW,314,338,280,-24,0,JFK,PHX,2153,19,15,0,,0,0,0,0,0,0
2006,1,11,3,642,640,930,1026,US,702,N642AW,288,346,274,-56,2,JFK,PHX,2153,2,12,0,,0,0,0,0,0,0
2006,1,11,3,1556,1600,17,2357,US,64,N656AW,321,297,300,20,-4,LAS,BOS,2381,5,16,0,,0,0,0,20,0,0
2006,1,11,3,1126,1126,1959,1930,US,65,N651AW,333,304,306,29,0,LAS,BOS,2381,5,22,0,,0,0,0,29,0,0
2006,1,11,3,2256,2257,655,659,US,66,N820AW,299,302,282,-4,-1,LAS,BOS,2381,3,14,0,,0,0,0,0,0,0
2006,1,11,3,1605,1612,2350,2343,US,776,N679AW,285,271,250,7,-7,LAS,BWI,2106,8,27,0,,0,0,0,0,0,0
2006,1,11,3,1120,1115,1839,1816,US,604,N628AU,259,241,237,23,5,LAS,CLT,1916,7,15,0,,0,0,0,23,0,0
2006,1,11,3,2347,2345,657,638,US,606,N633AU,250,233,227,19,2,LAS,CLT,1916,7,16,0,,0,0,0,19,0,0
2006,1,11,3,733,745,1441,1444,US,632,N621AU,248,239,227,-3,-12,LAS,CLT,1916,6,15,0,,0,0,0,0,0,0
2006,1,11,3,1605,1611,2258,2304,US,748,N631AW,233,233,210,-6,-6,LAS,CMH,1772,5,18,0,,0,0,0,0,0,0
2006,1,11,3,2346,2350,711,716,US,49,N830AW,265,266,250,-5,-4,LAS,DCA,2089,4,11,0,,0,0,0,0,0,0
2006,1,11,3,1123,1126,1408,1416,US,601,N669AW,105,110,83,-8,-3,LAS,DEN,629,9,13,0,,0,0,0,0,0,0
2006,1,11,3,1750,1755,2035,2040,US,605,N633AW,105,105,85,-5,-5,LAS,DEN,629,6,14,0,,0,0,0,0,0,0
2006,1,11,3,2342,2350,223,238,US,608,N306AW,101,108,83,-15,-8,LAS,DEN,629,6,12,0,,0,0,0,0,0,0
2006,1,11,3,929,937,1215,1224,US,609,N305AW,106,107,91,-9,-8,LAS,DEN,629,7,8,0,,0,0,0,0,0,0
2006,1,11,3,1241,1242,1725,1722,US,395,N155AW,164,160,136,3,-1,LAS,DFW,1055,8,20,0,,0,0,0,0,0,0
2006,1,11,3,1701,1704,2129,2139,US,397,N173AW,148,155,132,-10,-3,LAS,DFW,1055,6,10,0,,0,0,0,0,0,0
2006,1,11,3,2057,2042,130,117,US,399,N316AW,153,155,131,13,15,LAS,DFW,1055,10,12,0,,0,0,0,0,0,0
2006,1,11,3,1352,1357,2043,2049,US,96,N822AW,231,232,209,-6,-5,LAS,DTW,1750,7,15,0,,0,0,0,0,0,0
2006,1,11,3,2256,2259,542,551,US,98,N633AW,226,232,202,-9,-3,LAS,DTW,1750,7,17,0,,0,0,0,0,0,0
2006,1,11,3,1707,1559,43,2348,US,216,N802AW,276,289,257,55,68,LAS,EWR,2227,7,12,0,,0,0,0,55,0,0
2006,1,11,3,2356,2359,724,726,US,888,N648AW,268,267,248,-2,-3,LAS,FLL,2174,5,15,0,,0,0,0,0,0,0
2006,1,11,3,1133,1131,2000,1927,US,50,N661AW,327,296,282,33,2,LAS,JFK,2248,32,13,0,,0,0,0,33,0,0
2006,1,11,3,1557,1602,2355,2347,US,51,N831AW,298,285,262,8,-5,LAS,JFK,2248,12,24,0,,0,0,0,0,0,0
2006,1,11,3,1759,1752,144,130,US,52,N819AW,285,278,259,14,7,LAS,JFK,2248,10,16,0,,0,0,0,0,0,0
2006,1,11,3,1024,1030,1125,1146,US,100,N336AW,61,76,42,-21,-6,LAS,LAX,236,7,12,0,,0,0,0,0,0,0
2006,1,11,3,755,800,858,913,US,101,N808AW,63,73,40,-15,-5,LAS,LAX,236,8,15,0,,0,0,0,0,0,0
2006,1,11,3,652,700,747,810,US,102,N336AW,55,70,39,-23,-8,LAS,LAX,236,6,10,0,,0,0,0,0,0,0
2006,1,11,3,911,915,1010,1021,US,103,N624AW,59,66,39,-11,-4,LAS,LAX,236,8,12,0,,0,0,0,0,0,0
2006,1,11,3,1203,1210,1304,1322,US,104,N802AW,61,72,39,-18,-7,LAS,LAX,236,5,17,0,,0,0,0,0,0,0
2006,1,11,3,1403,1410,1510,1518,US,110,N336AW,67,68,39,-8,-7,LAS,LAX,236,7,21,0,,0,0,0,0,0,0
2006,1,11,3,1803,1807,1902,1914,US,113,N817AW,59,67,39,-12,-4,LAS,LAX,236,9,11,0,,0,0,0,0,0,0
2006,1,11,3,2036,2045,2140,2204,US,115,N812AW,64,79,38,-24,-9,LAS,LAX,236,10,16,0,,0,0,0,0,0,0
2006,1,11,3,2353,2359,53,108,US,116,N680AW,60,69,43,-15,-6,LAS,LAX,236,4,13,0,,0,0,0,0,0,0
2006,1,11,3,2245,2245,548,602,US,564,N903AW,243,257,229,-14,0,LAS,MCO,2039,5,9,0,,0,0,0,0,0,0
2006,1,11,3,2302,2259,635,631,US,550,N818AW,273,272,246,4,3,LAS,MIA,2175,13,14,0,,0,0,0,0,0,0
2006,1,11,3,1809,1814,2317,2316,US,694,N628AW,188,182,172,1,-5,LAS,MSP,1300,4,12,0,,0,0,0,0,0,0
2006,1,11,3,1126,1126,1625,1634,US,695,N667AW,179,188,159,-9,0,LAS,MSP,1300,4,16,0,,0,0,0,0,0,0
2006,1,11,3,1554,1607,1722,1736,US,370,N311AW,88,89,69,-14,-13,LAS,OAK,407,5,14,0,,0,0,0,0,0,0
2006,1,11,3,1127,1127,1303,1304,US,372,N649AW,96,97,76,-1,0,LAS,OAK,407,6,14,0,,0,0,0,0,0,0
2006,1,11,3,2349,2359,114,131,US,374,N678AW,85,92,63,-17,-10,LAS,OAK,407,6,16,0,,0,0,0,0,0,0
2006,1,11,3,1207,1210,1258,1305,US,632,N631AW,51,55,31,-7,-3,LAS,ONT,197,5,15,0,,0,0,0,0,0,0
2006,1,11,3,2353,2359,104,59,US,636,N669AW,71,60,34,5,-6,LAS,ONT,197,14,23,0,,0,0,0,0,0,0
2006,1,11,3,1049,939,1616,1516,US,720,N680AW,207,217,184,60,70,LAS,ORD,1515,5,18,0,,0,0,0,60,0,0
2006,1,11,3,1605,1608,2133,2148,US,721,N649AW,208,220,181,-15,-3,LAS,ORD,1515,5,22,0,,0,0,0,0,0,0
2006,1,11,3,1224,1129,1759,1705,US,722,N674AW,215,216,189,54,55,LAS,ORD,1515,4,22,0,,0,0,0,46,0,8
2006,1,11,3,2348,2353,214,210,US,796,N804AW,146,137,124,4,-5,LAS,PDX,762,8,14,0,,0,0,0,0,0,0
2006,1,11,3,1146,1142,1418,1407,US,797,N174AW,152,145,128,11,4,LAS,PDX,762,4,20,0,,0,0,0,0,0,0
2006,1,11,3,1424,1425,2212,2156,US,30,N624AU,288,271,267,16,-1,LAS,PHL,2176,5,16,0,,0,0,0,16,0,0
2006,1,11,3,1145,1125,1930,1900,US,98,N622AU,285,275,263,30,20,LAS,PHL,2176,4,18,0,,0,20,0,10,0,0
2006,1,11,3,2253,2256,623,634,US,431,N667AW,270,278,251,-11,-3,LAS,PHL,2176,10,9,0,,0,0,0,0,0,0
2006,1,11,3,1626,1609,16,2347,US,432,N824AW,290,278,267,29,17,LAS,PHL,2176,5,18,0,,0,0,0,18,0,11
2006,1,11,3,636,645,1409,1416,US,634,N619AU,273,271,258,-7,-9,LAS,PHL,2176,4,11,0,,0,0,0,0,0,0
2006,1,11,3,657,700,911,904,US,3,N633AW,74,64,47,7,-3,LAS,PHX,256,5,22,0,,0,0,0,0,0,0
2006,1,11,3,948,955,1155,1205,US,5,N601AW,67,70,47,-10,-7,LAS,PHX,256,4,16,0,,0,0,0,0,0,0
2006,1,11,3,1251,1255,1452,1506,US,62,N807AW,61,71,45,-14,-4,LAS,PHX,256,4,12,0,,0,0,0,0,0,0
2006,1,11,3,2352,2359,149,202,US,99,N822AW,57,63,37,-13,-7,LAS,PHX,256,5,15,0,,0,0,0,0,0,0
2006,1,11,3,1018,1020,1222,1227,US,204,N156AW,64,67,48,-5,-2,LAS,PHX,256,5,11,0,,0,0,0,0,0,0
2006,1,11,3,951,955,1154,1205,US,262,N663AW,63,70,43,-11,-4,LAS,PHX,256,2,18,0,,0,0,0,0,0,0
2006,1,11,3,1251,1255,1455,1506,US,418,N624AW,64,71,46,-11,-4,LAS,PHX,256,3,15,0,,0,0,0,0,0,0
2006,1,11,3,1239,1136,1447,1340,US,487,N307AW,68,64,46,67,63,LAS,PHX,256,5,17,0,,0,0,0,4,0,63
2006,1,11,3,644,645,848,850,US,534,N632AW,64,65,47,-2,-1,LAS,PHX,256,3,14,0,,0,0,0,0,0,0
2006,1,11,3,1720,1720,1922,1930,US,712,N803AW,62,70,46,-8,0,LAS,PHX,256,7,9,0,,0,0,0,0,0,0
2006,1,11,3,1618,1603,1827,1814,US,714,N625AW,69,71,48,13,15,LAS,PHX,256,5,16,0,,0,0,0,0,0,0
2006,1,11,3,1909,1915,2113,2122,US,715,N315AW,64,67,45,-9,-6,LAS,PHX,256,6,13,0,,0,0,0,0,0,0
2006,1,11,3,1229,1230,1934,1931,US,608,N630AU,245,241,227,3,-1,LAS,PIT,1910,4,14,0,,0,0,0,0,0,0
2006,1,11,3,2257,2257,552,607,US,634,N807AW,235,250,217,-15,0,LAS,PIT,1910,5,13,0,,0,0,0,0,0,0
2006,1,11,3,1211,1208,1332,1329,US,529,N679AW,81,81,59,3,3,LAS,RNO,345,6,16,0,,0,0,0,0,0,0
2006,1,11,3,NA,2359,NA,107,US,730,N914AW,NA,68,NA,NA,NA,LAS,SAN,258,0,0,1,A,0,0,0,0,0,0
2006,1,11,3,2035,2038,2134,2144,US,732,N625AW,59,66,43,-10,-3,LAS,SAN,258,5,11,0,,0,0,0,0,0,0
2006,1,11,3,1128,1132,1231,1248,US,738,N808AW,63,76,42,-17,-4,LAS,SAN,258,4,17,0,,0,0,0,0,0,0
2006,1,11,3,918,928,1148,1204,US,890,N818AW,150,156,136,-16,-10,LAS,SEA,866,5,9,0,,0,0,0,0,0,0
2006,1,11,3,1406,1408,1658,1645,US,892,N313AW,172,157,154,13,-2,LAS,SEA,866,5,13,0,,0,0,0,0,0,0
2006,1,11,3,1149,1126,1438,1404,US,894,N817AW,169,158,144,34,23,LAS,SEA,866,7,18,0,,0,0,0,11,0,23
2006,1,11,3,1,2357,250,228,US,898,N335AW,169,151,147,22,4,LAS,SEA,866,5,17,0,,0,0,0,22,0,0
2006,1,11,3,946,930,1117,1100,US,866,N822AW,91,90,73,17,16,LAS,SFO,414,4,14,0,,0,0,0,17,0,0
2006,1,11,3,1152,1144,1340,1315,US,868,N824AW,108,91,78,25,8,LAS,SFO,414,8,22,0,,0,0,0,17,0,8
2006,1,11,3,1820,1820,1951,1949,US,869,N326AW,91,89,69,2,0,LAS,SFO,414,1,21,0,,0,0,0,0,0,0
2006,1,11,3,1347,1348,1521,1515,US,873,N819AW,94,87,71,6,-1,LAS,SFO,414,5,18,0,,0,0,0,0,0,0
2006,1,11,3,2054,2041,2216,2210,US,874,N674AW,82,89,67,6,13,LAS,SFO,414,4,11,0,,0,0,0,0,0,0
2006,1,11,3,1631,1558,1811,1731,US,875,N808AW,100,93,82,40,33,LAS,SFO,414,4,14,0,,0,33,0,7,0,0
2006,1,11,3,2351,2354,111,120,US,879,N619AW,80,86,58,-9,-3,LAS,SFO,414,4,18,0,,0,0,0,0,0,0
2006,1,11,3,1141,1146,1308,1314,US,160,N166AW,87,88,69,-6,-5,LAS,SJC,386,5,13,0,,0,0,0,0,0,0
2006,1,11,3,1558,1605,1734,1734,US,162,N166AW,96,89,71,0,-7,LAS,SJC,386,3,22,0,,0,0,0,0,0,0
2006,1,11,3,2344,2354,133,122,US,831,N314AW,109,88,82,11,-10,LAS,SMF,397,12,15,0,,0,0,0,0,0,0
2006,1,11,3,1720,1610,1850,1741,US,835,N154AW,90,91,71,69,70,LAS,SMF,397,6,13,0,,0,69,0,0,0,0
2006,1,11,3,1127,1130,1303,1306,US,837,N831AW,96,96,73,-3,-3,LAS,SMF,397,7,16,0,,0,0,0,0,0,0
2006,1,11,3,1710,1715,1815,1817,US,130,N812AW,65,62,43,-2,-5,LAS,SNA,226,5,17,0,,0,0,0,0,0,0
2006,1,11,3,2034,2043,2127,2143,US,131,N313AW,53,60,39,-16,-9,LAS,SNA,226,6,8,0,,0,0,0,0,0,0
2006,1,11,3,1912,1916,2010,2017,US,133,N818AW,58,61,38,-7,-4,LAS,SNA,226,9,11,0,,0,0,0,0,0,0
2006,1,11,3,908,911,1005,1014,US,135,N155AW,57,63,38,-9,-3,LAS,SNA,226,5,14,0,,0,0,0,0,0,0
2006,1,11,3,1145,1148,1255,1253,US,137,N820AW,70,65,39,2,-3,LAS,SNA,226,18,13,0,,0,0,0,0,0,0
2006,1,11,3,1552,1555,1647,1656,US,139,N818AW,55,61,39,-9,-3,LAS,SNA,226,5,11,0,,0,0,0,0,0,0
2006,1,11,3,2253,2247,552,602,US,579,N627AW,239,255,224,-10,6,LAS,TPA,1984,3,12,0,,0,0,0,0,0,0
2006,1,11,3,1253,1300,2043,2024,US,40,N174UW,290,264,263,19,-7,LAX,CLT,2125,6,21,0,,0,0,0,19,0,0
2006,1,11,3,714,720,1457,1441,US,172,N181UW,283,261,264,16,-6,LAX,CLT,2125,7,12,0,,0,0,0,16,0,0
2006,1,11,3,851,900,1628,1622,US,192,N103UW,277,262,260,6,-9,LAX,CLT,2125,5,12,0,,0,0,0,0,0,0
2006,1,11,3,2255,2300,631,618,US,622,N175UW,276,258,256,13,-5,LAX,CLT,2125,11,9,0,,0,0,0,0,0,0
2006,1,11,3,952,955,1047,1059,US,105,N808AW,55,64,43,-12,-3,LAX,LAS,236,5,7,0,,0,0,0,0,0,0
2006,1,11,3,1059,1101,1202,1205,US,106,N624AW,63,64,47,-3,-2,LAX,LAS,236,7,9,0,,0,0,0,0,0,0
2006,1,11,3,1222,1225,1319,1330,US,109,N336AW,57,65,45,-11,-3,LAX,LAS,236,6,6,0,,0,0,0,0,0,0
2006,1,11,3,839,845,937,950,US,111,N336AW,58,65,47,-13,-6,LAX,LAS,236,4,7,0,,0,0,0,0,0,0
2006,1,11,3,1535,1530,1632,1632,US,112,N803AW,57,62,44,0,5,LAX,LAS,236,6,7,0,,0,0,0,0,0,0
2006,1,11,3,2053,2045,2152,2149,US,117,N817AW,59,64,46,3,8,LAX,LAS,236,4,9,0,,0,0,0,0,0,0
2006,1,11,3,1403,1405,1504,1509,US,216,N802AW,61,64,43,-5,-2,LAX,LAS,236,5,13,0,,0,0,0,0,0,0
2006,1,11,3,1838,1845,1942,1947,US,399,N316AW,64,62,51,-5,-7,LAX,LAS,236,6,7,0,,0,0,0,0,0,0
2006,1,11,3,734,740,834,844,US,890,N818AW,60,64,46,-10,-6,LAX,LAS,236,7,7,0,,0,0,0,0,0,0
2006,1,11,3,1310,1315,2157,2116,US,18,N168UW,347,301,324,41,-5,LAX,PHL,2401,5,18,0,,0,0,0,41,0,0
2006,1,11,3,656,700,1509,1458,US,64,N173UW,313,298,301,11,-4,LAX,PHL,2401,4,8,0,,0,0,0,0,0,0
2006,1,11,3,1109,1110,1925,1909,US,948,N179UW,316,299,292,16,-1,LAX,PHL,2401,7,17,0,,0,0,0,16,0,0
2006,1,11,3,639,645,859,909,US,22,N909AW,80,84,57,-10,-6,LAX,PHX,370,8,15,0,,0,0,0,0,0,0
2006,1,11,3,1833,1840,2052,2103,US,33,N915AW,79,83,60,-11,-7,LAX,PHX,370,9,10,0,,0,0,0,0,0,0
2006,1,11,3,2137,2145,2349,1,US,36,N655AW,72,76,57,-12,-8,LAX,PHX,370,8,7,0,,0,0,0,0,0,0
2006,1,11,3,935,936,1159,1201,US,42,N810AW,84,85,56,-2,-1,LAX,PHX,370,11,17,0,,0,0,0,0,0,0
2006,1,11,3,1240,1245,1453,1508,US,425,N303AW,73,83,59,-15,-5,LAX,PHX,370,6,8,0,,0,0,0,0,0,0
2006,1,11,3,1559,1600,1819,1823,US,596,N336AW,80,83,63,-4,-1,LAX,PHX,370,8,9,0,,0,0,0,0,0,0
2006,1,11,3,645,640,909,904,US,610,N634AW,84,84,57,5,5,LAX,PHX,370,9,18,0,,0,0,0,0,0,0
2006,1,11,3,1549,1550,1803,1813,US,680,N662AW,74,83,60,-10,-1,LAX,PHX,370,4,10,0,,0,0,0,0,0,0
2006,1,11,3,937,936,1152,1201,US,743,N672AW,75,85,56,-9,1,LAX,PHX,370,11,8,0,,0,0,0,0,0,0
2006,1,11,3,1239,1245,1453,1508,US,824,N652AW,74,83,59,-15,-6,LAX,PHX,370,7,8,0,,0,0,0,0,0,0
2006,1,11,3,1153,1200,1930,1924,US,10,N110UW,277,264,262,6,-7,LAX,PIT,2136,4,11,0,,0,0,0,0,0,0
2006,1,11,3,556,600,649,652,US,2114,N745UW,53,52,39,-3,-4,LGA,BOS,185,3,11,0,,0,0,0,0,0,0
2006,1,11,3,657,700,754,803,US,2116,N752UW,57,63,39,-9,-3,LGA,BOS,185,5,13,0,,0,0,0,0,0,0
2006,1,11,3,755,800,853,903,US,2118,N769UW,58,63,43,-10,-5,LGA,BOS,185,4,11,0,,0,0,0,0,0,0
2006,1,11,3,854,900,954,1007,US,2120,N746UW,60,67,38,-13,-6,LGA,BOS,185,4,18,0,,0,0,0,0,0,0
